,cat_1,cat_2,cat_3,min_logprice,max_logprice,med_logprice
921,Vintage & Collectibles,Accessories,Keychain,1.3862943611198906,5.560681631015528,2.3978952727983707
922,Vintage & Collectibles,Accessories,Necktie,2.772588722239781,3.258096538021482,3.0153426301306316
923,Vintage & Collectibles,Accessories,Other,1.3862943611198906,4.343805421853684,2.3978952727983707
924,Vintage & Collectibles,Accessories,Scarf,1.9459101490553132,4.394449154672439,3.020127355638707
925,Vintage & Collectibles,Accessories,Shoes,1.791759469228055,4.394449154672439,2.833213344056216
926,Vintage & Collectibles,Accessories,Wallet,1.791759469228055,3.7376696182833684,2.5184763012068148
927,Vintage & Collectibles,Antique,100 Years or Older,1.3862943611198906,6.710523109452428,2.833213344056216
928,Vintage & Collectibles,Antique,50 To 75 Years,1.3862943611198906,4.836281906951478,3.044522437723423
929,Vintage & Collectibles,Antique,75 To 100 Years,1.3862943611198906,6.716594773520978,3.258096538021482
930,Vintage & Collectibles,Antique,Accessories,2.4849066497880004,3.2188758248682006,2.6735537653587342
931,Vintage & Collectibles,Antique,Bags and Purses,1.6094379124341003,5.303304908059076,3.295836866004329
932,Vintage & Collectibles,Antique,Book,1.3862943611198906,4.624972813284271,2.4849066497880004
933,Vintage & Collectibles,Antique,Collectibles,1.3862943611198906,5.993961427306569,2.772588722239781
934,Vintage & Collectibles,Antique,Electronics,2.1972245773362196,5.4680601411351315,3.569433499972762
935,Vintage & Collectibles,Antique,Furniture,5.278114659230517,5.278114659230517,5.278114659230517
936,Vintage & Collectibles,Antique,Home Decor,2.1972245773362196,4.248495242049359,3.449861553642436
937,Vintage & Collectibles,Antique,Housewares,1.9459101490553132,4.948759890378168,2.833213344056216
938,Vintage & Collectibles,Antique,Jewelry,1.3862943611198906,5.303304908059076,3.044522437723423
939,Vintage & Collectibles,Antique,Other,2.302585092994046,3.295836866004329,2.772588722239781
940,Vintage & Collectibles,Antique,Paper Ephemera,2.0794415416798357,4.02535169073515,2.833213344056216
941,Vintage & Collectibles,Antique,Serving,3.2188758248682006,3.2188758248682006,3.2188758248682006
942,Vintage & Collectibles,Antique,Supplies,1.3862943611198906,4.174387269895637,2.2154083994216567
943,Vintage & Collectibles,Antique,Toy,1.9459101490553132,4.330733340286331,3.433466642230941
944,Vintage & Collectibles,Bags and Purses,Case,2.1972245773362196,3.58351893845611,2.5184763012068148
945,Vintage & Collectibles,Bags and Purses,Change Purse,1.3862943611198906,4.31748811353631,2.3978952727983707
946,Vintage & Collectibles,Bags and Purses,Clutch,1.3862943611198906,6.3578422665081,2.8903717578961645
947,Vintage & Collectibles,Bags and Purses,Diaper Bag,2.833213344056216,2.833213344056216,2.833213344056216
948,Vintage & Collectibles,Bags and Purses,Formal,2.4849066497880004,5.420534999272286,3.8501476017100584
949,Vintage & Collectibles,Bags and Purses,Handbag,1.3862943611198906,7.444248649496705,4.02535169073515
950,Vintage & Collectibles,Bags and Purses,Leather,2.1972245773362196,4.948759890378168,3.713572066704308
951,Vintage & Collectibles,Bags and Purses,Luggage,1.791759469228055,6.923628628138427,3.4657359027997265
952,Vintage & Collectibles,Bags and Purses,Other,2.3978952727983707,3.713572066704308,2.9444389791664403
953,Vintage & Collectibles,Bags and Purses,Pouch,1.3862943611198906,5.726847747587197,2.3978952727983707
954,Vintage & Collectibles,Bags and Purses,Purse,1.3862943611198906,6.124683390894205,3.5553480614894135
955,Vintage & Collectibles,Bags and Purses,Tote,1.791759469228055,4.04305126783455,3.1780538303479458
956,Vintage & Collectibles,Bags and Purses,Wallet,2.0794415416798357,2.833213344056216,2.4563274428680257
957,Vintage & Collectibles,Book,Art,1.9459101490553132,3.6109179126442243,2.4814223151299535
958,Vintage & Collectibles,Book,Biography,1.791759469228055,3.1354942159291497,2.3978952727983707
959,Vintage & Collectibles,Book,Children,1.3862943611198906,3.9318256327243257,2.2499048351651325
960,Vintage & Collectibles,Book,Comics,1.3862943611198906,5.655991810819852,2.772588722239781
961,Vintage & Collectibles,Book,Cookbook,1.3862943611198906,3.5553480614894135,2.4849066497880004
962,Vintage & Collectibles,Book,Crafting,1.3862943611198906,4.499809670330265,2.4849066497880004
963,Vintage & Collectibles,Book,Decorating,2.9444389791664403,2.9444389791664403,2.9444389791664403
964,Vintage & Collectibles,Book,Fiction,1.6094379124341003,4.174387269895637,2.302585092994046
965,Vintage & Collectibles,Book,Health,1.9459101490553132,5.438079308923196,2.3978952727983707
966,Vintage & Collectibles,Book,History,1.9459101490553132,4.2626798770413155,2.1972245773362196
967,Vintage & Collectibles,Book,How to,1.3862943611198906,2.833213344056216,2.1972245773362196
968,Vintage & Collectibles,Book,Illustrated,2.5649493574615367,3.4965075614664802,2.8762863194128165
969,Vintage & Collectibles,Book,Instructional,1.791759469228055,2.8903717578961645,2.302585092994046
970,Vintage & Collectibles,Book,Nonfiction,1.3862943611198906,3.091042453358316,2.302585092994046
971,Vintage & Collectibles,Book,Other,2.0794415416798357,3.6109179126442243,2.6020033435383976
972,Vintage & Collectibles,Book,Poetry,1.791759469228055,3.2188758248682006,2.70805020110221
973,Vintage & Collectibles,Book,Reference,1.9459101490553132,2.9444389791664403,2.2499048351651325
974,Vintage & Collectibles,Book,Religion,2.302585092994046,3.332204510175204,3.101267758593961
975,Vintage & Collectibles,Book,Science,3.9512437185814275,3.9512437185814275,3.9512437185814275
976,Vintage & Collectibles,Book,Scifi,1.791759469228055,2.3978952727983707,2.1972245773362196
977,Vintage & Collectibles,Clothing,Baby,1.9459101490553132,3.4339872044851463,2.772588722239781
978,Vintage & Collectibles,Clothing,Blouse,2.1972245773362196,3.044522437723423,2.57083177825133
979,Vintage & Collectibles,Clothing,Children,2.3978952727983707,4.189654742026425,3.1354942159291497
980,Vintage & Collectibles,Clothing,Corset,2.3978952727983707,3.8501476017100584,2.4414009612931853
981,Vintage & Collectibles,Clothing,Dress,1.791759469228055,5.673323267171493,3.58351893845611
982,Vintage & Collectibles,Clothing,Jacket,1.9459101490553132,5.198497031265826,3.295836866004329
983,Vintage & Collectibles,Clothing,Other,1.791759469228055,3.5553480614894135,2.70805020110221
984,Vintage & Collectibles,Clothing,Outerwear,2.3978952727983707,3.5263605246161616,2.962127898707266
985,Vintage & Collectibles,Clothing,Pants,2.0794415416798357,4.574710978503383,3.044522437723423
986,Vintage & Collectibles,Clothing,Shawl,1.6094379124341003,4.110873864173311,2.3978952727983707
987,Vintage & Collectibles,Clothing,Shirt,1.9459101490553132,3.9889840465642745,2.70805020110221
988,Vintage & Collectibles,Clothing,Shorts,1.3862943611198906,4.31748811353631,2.70805020110221
989,Vintage & Collectibles,Clothing,Skirt,1.9459101490553132,4.0943445622221,2.5649493574615367
990,Vintage & Collectibles,Clothing,Sweater,1.3862943611198906,4.762173934797756,2.70805020110221
991,Vintage & Collectibles,Clothing,Swimwear,1.791759469228055,4.127134385045092,2.70805020110221
992,Vintage & Collectibles,Clothing,Tank,2.3978952727983707,4.61512051684126,2.70805020110221
993,Vintage & Collectibles,Clothing,Tshirt,1.9459101490553132,3.713572066704308,2.6390573296152584
994,Vintage & Collectibles,Collectibles,Doll,1.3862943611198906,5.902633333401366,2.995732273553991
995,Vintage & Collectibles,Collectibles,Figurine,1.3862943611198906,5.902633333401366,2.8903717578961645
996,Vintage & Collectibles,Collectibles,Glass,1.791759469228055,5.147494476813453,2.833213344056216
997,Vintage & Collectibles,Collectibles,Other,1.3862943611198906,6.133398042996649,2.833213344056216
998,Vintage & Collectibles,Collectibles,Porcelain,1.6094379124341003,4.7535901911063645,2.995732273553991
999,Vintage & Collectibles,Collectibles,Souvenir,1.3862943611198906,6.161207321695077,2.70805020110221
1000,Vintage & Collectibles,Electronics,Camera,2.0794415416798357,5.817111159963204,3.5553480614894135
1001,Vintage & Collectibles,Electronics,Clock,2.302585092994046,4.127134385045092,2.8903717578961645
1002,Vintage & Collectibles,Electronics,Game,1.3862943611198906,4.174387269895637,2.6390573296152584
1003,Vintage & Collectibles,Electronics,Other,1.791759469228055,4.276666119016055,2.833213344056216
1004,Vintage & Collectibles,Electronics,Radio,2.302585092994046,4.2626798770413155,3.113268334643733
1005,Vintage & Collectibles,Electronics,Telephone,2.5649493574615367,3.6888794541139363,2.833213344056216
1006,Vintage & Collectibles,Electronics,Television,1.3862943611198906,2.70805020110221,2.3978952727983707
1007,Vintage & Collectibles,Electronics,Video Game,1.3862943611198906,5.860786223465865,2.8903717578961645
1008,Vintage & Collectibles,Furniture,Chair,2.302585092994046,2.302585092994046,2.302585092994046
1009,Vintage & Collectibles,Furniture,Entertainment,2.302585092994046,2.302585092994046,2.302585092994046
1010,Vintage & Collectibles,Furniture,Fixture,1.6094379124341003,2.8903717578961645,2.2499048351651325
1011,Vintage & Collectibles,Furniture,Other,2.6390573296152584,2.6390573296152584,2.6390573296152584
1012,Vintage & Collectibles,Furniture,Storage,4.02535169073515,4.02535169073515,4.02535169073515
1013,Vintage & Collectibles,Home Decor,Basket,2.70805020110221,4.897839799950911,3.295836866004329
1014,Vintage & Collectibles,Home Decor,Bedding,3.295836866004329,4.0943445622221,3.4657359027997265
1015,Vintage & Collectibles,Home Decor,Box,2.1972245773362196,4.04305126783455,2.668769039850659
1016,Vintage & Collectibles,Home Decor,Candle Holder,1.791759469228055,4.02535169073515,2.995732273553991
1017,Vintage & Collectibles,Home Decor,Frame,2.0794415416798357,4.77912349311153,3.091042453358316
1018,Vintage & Collectibles,Home Decor,Lighting,1.6094379124341003,5.135798437050262,3.1354942159291497
1019,Vintage & Collectibles,Home Decor,Linens,3.1354942159291497,3.1780538303479458,3.1567740231385475
1020,Vintage & Collectibles,Home Decor,Other,1.3862943611198906,4.955827057601261,2.8903717578961645
1021,Vintage & Collectibles,Home Decor,Pillow,1.9459101490553132,3.044522437723423,2.495216293389368
1022,Vintage & Collectibles,Home Decor,Planter,1.791759469228055,3.4011973816621555,2.6390573296152584
1023,Vintage & Collectibles,Home Decor,Tray,2.302585092994046,4.499809670330265,2.967447097809794
1024,Vintage & Collectibles,Home Decor,Vase,1.3862943611198906,3.912023005428146,2.833213344056216
1025,Vintage & Collectibles,Home Decor,Wall Hanging,1.6094379124341003,5.170483995038151,2.833213344056216
1026,Vintage & Collectibles,Housewares,Bowl,1.3862943611198906,5.442417710521793,3.1354942159291497
1027,Vintage & Collectibles,Housewares,Box,2.1972245773362196,2.833213344056216,2.70805020110221
1028,Vintage & Collectibles,Housewares,Ceramic,2.0794415416798357,4.844187086458591,3.2188758248682006
1029,Vintage & Collectibles,Housewares,Coaster,1.3862943611198906,3.367295829986474,2.3978952727983707
1030,Vintage & Collectibles,Housewares,Cup,1.3862943611198906,4.74493212836325,3.1354942159291497
1031,Vintage & Collectibles,Housewares,Glass,1.9459101490553132,4.605170185988092,2.995732273553991
1032,Vintage & Collectibles,Housewares,Light,2.5649493574615367,3.58351893845611,3.131699131295812
1033,Vintage & Collectibles,Housewares,Magnet,1.6094379124341003,2.5649493574615367,1.7005986908310775
1034,Vintage & Collectibles,Housewares,Other,1.3862943611198906,4.31748811353631,2.833213344056216
1035,Vintage & Collectibles,Housewares,Plate,2.1972245773362196,4.875197323201151,3.0677824455408693
1036,Vintage & Collectibles,Housewares,Pot Holder,2.772588722239781,3.713572066704308,3.2430803944720443
1037,Vintage & Collectibles,Housewares,Table,3.1780538303479458,3.1780538303479458,3.1780538303479458
1038,Vintage & Collectibles,Housewares,Towel,3.4657359027997265,3.4657359027997265,3.4657359027997265
1039,Vintage & Collectibles,Housewares,Tray,2.0794415416798357,3.295836866004329,2.8903717578961645
1040,Vintage & Collectibles,Jewelry,Bracelet,1.3862943611198906,6.85751406254539,2.833213344056216
1041,Vintage & Collectibles,Jewelry,Brooch,1.3862943611198906,5.204006687076795,2.5649493574615367
1042,Vintage & Collectibles,Jewelry,Earrings,1.3862943611198906,5.017279836814924,2.772588722239781
1043,Vintage & Collectibles,Jewelry,Necklace,1.3862943611198906,5.521460917862246,2.772588722239781
1044,Vintage & Collectibles,Jewelry,Other,1.3862943611198906,5.8377304471659395,2.8029010331479984
1045,Vintage & Collectibles,Jewelry,Pendant,1.3862943611198906,6.22455842927536,3.044522437723423
1046,Vintage & Collectibles,Jewelry,Ring,1.3862943611198906,6.2166061010848646,3.044522437723423
1047,Vintage & Collectibles,Jewelry,Watch,2.0794415416798357,5.993961427306569,3.020127355638707
1048,Vintage & Collectibles,Other,Other,1.3862943611198906,5.5254529391317835,2.6390573296152584
1049,Vintage & Collectibles,Paper Ephemera,Advertisement,1.791759469228055,2.5649493574615367,2.5649493574615367
1050,Vintage & Collectibles,Paper Ephemera,Game,2.3978952727983707,3.8066624897703196,3.0868930519509683
1051,Vintage & Collectibles,Paper Ephemera,Map,3.295836866004329,3.295836866004329,3.295836866004329
1052,Vintage & Collectibles,Paper Ephemera,Other,1.6094379124341003,4.04305126783455,2.302585092994046
1053,Vintage & Collectibles,Paper Ephemera,Postcard,1.3862943611198906,2.772588722239781,2.0794415416798357
1054,Vintage & Collectibles,Paper Ephemera,Stamps,1.3862943611198906,5.993961427306569,2.6020033435383976
1055,Vintage & Collectibles,Serving,Bowl,3.295836866004329,4.382026634673881,3.5383269077219754
1056,Vintage & Collectibles,Serving,Butter Dish,2.6390573296152584,3.4657359027997265,2.70805020110221
1057,Vintage & Collectibles,Serving,Casserole,2.8903717578961645,3.5553480614894135,3.218075184184714
1058,Vintage & Collectibles,Serving,Cream and Sugar Set,2.302585092994046,3.8066624897703196,3.0433873634561532
1059,Vintage & Collectibles,Serving,Dinnerware Set,2.302585092994046,4.948759890378168,3.4011973816621555
1060,Vintage & Collectibles,Serving,Flatware,2.0794415416798357,4.394449154672439,3.239254821104285
1061,Vintage & Collectibles,Serving,Glassware,2.1972245773362196,3.367295829986474,2.6390573296152584
1062,Vintage & Collectibles,Serving,Mug,1.791759469228055,4.787491742782046,3.091042453358316
1063,Vintage & Collectibles,Serving,Other,2.0794415416798357,3.9318256327243257,2.772588722239781
1064,Vintage & Collectibles,Serving,Pitcher,2.6390573296152584,3.091042453358316,2.8650498914867875
1065,Vintage & Collectibles,Serving,Plate,2.3978952727983707,4.110873864173311,2.772588722239781
1066,Vintage & Collectibles,Serving,Platter,2.4849066497880004,2.4849066497880004,2.4849066497880004
1067,Vintage & Collectibles,Serving,Salt and Pepper Shakers,1.3862943611198906,3.8501476017100584,2.4849066497880004
1068,Vintage & Collectibles,Serving,Teacup,1.9459101490553132,4.110873864173311,2.833213344056216
1069,Vintage & Collectibles,Serving,Teapot,2.302585092994046,4.02535169073515,2.833213344056216
1070,Vintage & Collectibles,Serving,Tray,2.9444389791664403,3.2188758248682006,2.995732273553991
1071,Vintage & Collectibles,Serving,Tumbler,1.6094379124341003,5.393627546352362,3.1780538303479458
1072,Vintage & Collectibles,Supplies,Bead,1.3862943611198906,5.424950017481403,2.5649493574615367
1073,Vintage & Collectibles,Supplies,Button,1.3862943611198906,3.4339872044851463,2.5649493574615367
1074,Vintage & Collectibles,Supplies,Cabochon,1.3862943611198906,4.890349128221754,2.302585092994046
1075,Vintage & Collectibles,Supplies,Chain,2.70805020110221,2.70805020110221,2.70805020110221
1076,Vintage & Collectibles,Supplies,Charm,1.3862943611198906,5.204006687076795,3.044522437723423
1077,Vintage & Collectibles,Supplies,Ephemera,1.9459101490553132,1.9459101490553132,1.9459101490553132
1078,Vintage & Collectibles,Supplies,Fabric,1.6094379124341003,4.912654885736052,2.772588722239781
1079,Vintage & Collectibles,Supplies,Finding,1.3862943611198906,3.5553480614894135,2.5649493574615367
1080,Vintage & Collectibles,Supplies,Other,1.9459101490553132,4.174387269895637,2.8617925509761903
1081,Vintage & Collectibles,Supplies,Pattern,1.9459101490553132,2.9444389791664403,2.3978952727983707
1082,Vintage & Collectibles,Supplies,Trim,2.0794415416798357,2.6390573296152584,2.3978952727983707
1083,Vintage & Collectibles,Supplies,Yarn,1.6094379124341003,4.836281906951478,2.8617925509761903
1084,Vintage & Collectibles,Toy,Action Figure,1.3862943611198906,6.654152520183219,2.995732273553991
1085,Vintage & Collectibles,Toy,Animal,1.3862943611198906,5.135798437050262,2.70805020110221
1086,Vintage & Collectibles,Toy,Block,2.0794415416798357,3.8918202981106265,2.5649493574615367
1087,Vintage & Collectibles,Toy,Car,1.3862943611198906,5.583496308781699,2.5649493574615367
1088,Vintage & Collectibles,Toy,Children,1.9459101490553132,4.709530201312334,2.9144728088051037
1089,Vintage & Collectibles,Toy,Doll,1.3862943611198906,5.564520407322694,3.1354942159291497
1090,Vintage & Collectibles,Toy,Electronic,1.6094379124341003,5.5053315359323625,2.3978952727983707
1091,Vintage & Collectibles,Toy,Game,1.6094379124341003,4.663439094112067,2.8903717578961645
1092,Vintage & Collectibles,Toy,Other,1.6094379124341003,5.204006687076795,2.833213344056216
1093,Vintage & Collectibles,Toy,Puzzle,1.791759469228055,3.58351893845611,2.5649493574615367
1094,Vintage & Collectibles,Toy,Sport,1.791759469228055,3.4339872044851463,3.258096538021482
1095,Vintage & Collectibles,Trading Cards,"Action, Adventure",1.791759469228055,5.14166355650266,2.70805020110221
1096,Vintage & Collectibles,Trading Cards,Animation,1.3862943611198906,6.030685260261263,2.302585092994046
1097,Vintage & Collectibles,Trading Cards,Comic,1.3862943611198906,5.3230099791384085,2.3978952727983707
1098,Vintage & Collectibles,Trading Cards,"Historical, Military",1.3862943611198906,3.8066624897703196,2.995732273553991
1099,Vintage & Collectibles,Trading Cards,Other,1.3862943611198906,5.5254529391317835,2.6390573296152584
1100,Vintage & Collectibles,Trading Cards,Price Guides & Publications,1.3862943611198906,2.772588722239781,2.0794415416798357
1101,Vintage & Collectibles,Trading Cards,"Sci-Fi, Fantasy",1.3862943611198906,5.8888779583328805,2.70805020110221
1102,Vintage & Collectibles,Trading Cards,Sports,1.3862943611198906,5.993961427306569,1.9459101490553132
1103,Vintage & Collectibles,Trading Cards,Vintage,1.3862943611198906,6.2166061010848646,2.5649493574615367
1104,Women,Athletic Apparel,Jackets,1.3862943611198906,5.860786223465865,3.295836866004329
1105,Women,Athletic Apparel,Jerseys,1.791759469228055,4.499809670330265,3.044522437723423
1106,Women,Athletic Apparel,Other,1.3862943611198906,5.7745515455444085,3.044522437723423
1107,Women,Athletic Apparel,"Pants, Tights, Leggings",1.3862943611198906,6.398594934535208,3.4011973816621555
1108,Women,Athletic Apparel,Shirts & Tops,1.3862943611198906,6.634633357861686,2.9444389791664403
1109,Women,Athletic Apparel,Shorts,1.3862943611198906,6.008813185442595,2.70805020110221
1110,Women,Athletic Apparel,"Skirts, Skorts & Dresses",1.3862943611198906,5.056245805348308,2.9444389791664403
1111,Women,Athletic Apparel,Snowsuits & Bibs,2.0794415416798357,4.31748811353631,3.4339872044851463
1112,Women,Athletic Apparel,Socks,1.3862943611198906,5.303304908059076,2.5649493574615367
1113,Women,Athletic Apparel,Sports Bras,1.3862943611198906,5.181783550292085,2.833213344056216
1114,Women,Athletic Apparel,Tracksuits & Sweats,1.3862943611198906,6.683360945766275,3.2188758248682006
1115,Women,Athletic Apparel,Vests,2.3978952727983707,4.430816798843313,3.4011973816621555
1116,Women,Coats & Jackets,Cape,2.3978952727983707,5.049856007249537,3.2188758248682006
1117,Women,Coats & Jackets,Fleece Jacket,1.3862943611198906,5.860786223465865,3.4657359027997265
1118,Women,Coats & Jackets,Jean Jacket,1.6094379124341003,5.726847747587197,2.9444389791664403
1119,Women,Coats & Jackets,Military,1.6094379124341003,5.703782474656201,3.044522437723423
1120,Women,Coats & Jackets,Motorcycle,1.6094379124341003,6.016157159698354,3.2188758248682006
1121,Women,Coats & Jackets,Other,1.3862943611198906,5.733341276897746,3.295836866004329
1122,Women,Coats & Jackets,Parka,2.1972245773362196,6.440946540632921,3.7494348669884654
1123,Women,Coats & Jackets,Peacoat,2.1972245773362196,5.726847747587197,3.091042453358316
1124,Women,Coats & Jackets,Poncho,2.302585092994046,4.574710978503383,3.044522437723423
1125,Women,Coats & Jackets,Puffer,1.791759469228055,6.437751649736401,3.58351893845611
1126,Women,Coats & Jackets,Raincoat,2.0794415416798357,5.834810737062605,3.295836866004329
1127,Women,Coats & Jackets,Trench,1.9459101490553132,5.932245187448011,3.2188758248682006
1128,Women,Coats & Jackets,Vest,1.3862943611198906,6.008813185442595,2.995732273553991
1129,Women,Coats & Jackets,Windbreaker,1.791759469228055,5.2574953720277815,3.58351893845611
1130,Women,Coats & Jackets,Wool,2.1972245773362196,5.117993812416755,3.4339872044851463
1131,Women,Dresses,"Above Knee, Mini",1.3862943611198906,5.916202062607435,2.833213344056216
1132,Women,Dresses,Asymmetrical Hem,1.3862943611198906,5.2832037287379885,3.8066624897703196
1133,Women,Dresses,Full-Length,1.3862943611198906,6.39024066706535,3.2188758248682006
1134,Women,Dresses,Knee-Length,1.3862943611198906,6.161207321695077,3.258096538021482
1135,Women,Dresses,Mid-Calf,1.3862943611198906,5.424950017481403,3.295836866004329
1136,Women,Dresses,Other,1.3862943611198906,5.8916442118257715,2.995732273553991
1137,Women,Jeans,Boot Cut,1.3862943611198906,6.124683390894205,3.2188758248682006
1138,Women,Jeans,Boyfriend,1.9459101490553132,4.875197323201151,3.044522437723423
1139,Women,Jeans,"Capri, Cropped",1.6094379124341003,5.176149732573829,2.995732273553991
1140,Women,Jeans,Cargo,2.302585092994046,3.4657359027997265,2.4849066497880004
1141,Women,Jeans,Flare,1.3862943611198906,4.9344739331306915,2.9444389791664403
1142,Women,Jeans,Leggings,1.3862943611198906,5.545177444479562,3.4011973816621555
1143,Women,Jeans,Other,1.3862943611198906,5.087596335232384,2.9444389791664403
1144,Women,Jeans,Overalls,1.791759469228055,5.231108616854587,2.833213344056216
1145,Women,Jeans,Relaxed,2.1972245773362196,4.624972813284271,2.995732273553991
1146,Women,Jeans,"Slim, Skinny",1.3862943611198906,5.91350300563827,2.8903717578961645
1147,Women,Jeans,Straight Leg,1.3862943611198906,5.4680601411351315,3.1354942159291497
1148,Women,Jeans,Wide Leg,2.0794415416798357,4.454347296253507,2.833213344056216
1149,Women,Jewelry,Bracelets,1.3862943611198906,6.90875477931522,2.9444389791664403
1150,Women,Jewelry,Earrings,1.3862943611198906,6.327936783729195,2.6390573296152584
1151,Women,Jewelry,Necklaces,1.3862943611198906,7.466227556215481,2.5649493574615367
1152,Women,Jewelry,Rings,1.3862943611198906,7.601402334583733,2.772588722239781
1153,Women,Maternity,Athletic Apparel,1.9459101490553132,4.700480365792417,2.596478425445105
1154,Women,Maternity,Coats & Jackets,2.5649493574615367,3.6888794541139363,3.0433873634561532
1155,Women,Maternity,Dresses,1.791759469228055,5.043425116919247,3.367295829986474
1156,Women,Maternity,Jeans,1.3862943611198906,4.61512051684126,2.7403194616709956
1157,Women,Maternity,Other,1.6094379124341003,4.672828834461906,2.772588722239781
1158,Women,Maternity,Pants,1.3862943611198906,4.174387269895637,2.5649493574615367
1159,Women,Maternity,Skirts,1.791759469228055,3.5263605246161616,2.5649493574615367
1160,Women,Maternity,Suits & Blazers,2.3978952727983707,2.3978952727983707,2.3978952727983707
1161,Women,Maternity,Sweaters,1.3862943611198906,4.564348191467836,2.70805020110221
1162,Women,Maternity,Tops & Blouses,1.3862943611198906,4.454347296253507,2.5649493574615367
1163,Women,Other,Other,1.3862943611198906,6.55250788703459,2.9444389791664403
1164,Women,Pants,"Capris, Cropped",1.3862943611198906,5.0106352940962555,2.772588722239781
1165,Women,Pants,Cargo,1.9459101490553132,4.174387269895637,2.70805020110221
1166,Women,Pants,Casual Pants,1.3862943611198906,5.135798437050262,2.70805020110221
1167,Women,Pants,Corduroys,2.1972245773362196,3.8501476017100584,2.6020033435383976
1168,Women,Pants,Dress Pants,1.3862943611198906,4.7535901911063645,2.70805020110221
1169,Women,Pants,"Khakis, Chinos",1.3862943611198906,4.007333185232471,2.5649493574615367
1170,Women,Pants,Leather,2.1972245773362196,5.332718793265369,2.833213344056216
1171,Women,Pants,Linen,1.791759469228055,4.127134385045092,2.5649493574615367
1172,Women,Pants,Other,1.3862943611198906,6.568077911411976,2.8903717578961645
1173,Women,Shoes,Athletic,1.3862943611198906,5.945420608606575,3.58351893845611
1174,Women,Shoes,Boots,1.3862943611198906,6.522092798170152,3.4657359027997265
1175,Women,Shoes,Fashion Sneakers,1.3862943611198906,6.2166061010848646,3.332204510175204
1176,Women,Shoes,Flats,1.3862943611198906,6.478509642208569,2.9444389791664403
1177,Women,Shoes,Loafers & Slip-Ons,1.3862943611198906,5.7745515455444085,3.091042453358316
1178,Women,Shoes,Mules & Clogs,1.791759469228055,5.673323267171493,3.332204510175204
1179,Women,Shoes,Other,1.3862943611198906,5.945420608606575,3.091042453358316
1180,Women,Shoes,Outdoor,1.6094379124341003,4.406719247264253,3.58351893845611
1181,Women,Shoes,Oxfords,2.1972245773362196,4.330733340286331,2.9444389791664403
1182,Women,Shoes,Pumps,1.3862943611198906,6.647688373563329,3.044522437723423
1183,Women,Shoes,Sandals,1.3862943611198906,6.6293632534374485,3.091042453358316
1184,Women,Shoes,Slippers,1.3862943611198906,5.579729825986222,3.044522437723423
1185,Women,Shoes,Work & Safety,2.1972245773362196,4.454347296253507,3.295836866004329
1186,Women,Skirts,A-Line,1.3862943611198906,4.564348191467836,3.091042453358316
1187,Women,Skirts,Asymmetrical,1.3862943611198906,3.58351893845611,2.5649493574615367
1188,Women,Skirts,Bubble,1.9459101490553132,3.7612001156935624,2.888826161611328
1189,Women,Skirts,Full Skirt,1.3862943611198906,4.204692619390966,2.772588722239781
1190,Women,Skirts,Maxi,1.3862943611198906,5.726847747587197,3.044522437723423
1191,Women,Skirts,Mini,1.3862943611198906,5.602118820879701,2.5649493574615367
1192,Women,Skirts,Other,1.6094379124341003,5.003946305945459,2.833213344056216
1193,Women,Skirts,Peasant,1.9459101490553132,3.044522437723423,2.3937458713910233
1194,Women,Skirts,Pleated,1.3862943611198906,4.51085950651685,3.4339872044851463
1195,Women,Skirts,"Straight, Pencil",1.3862943611198906,5.135798437050262,3.091042453358316
1196,Women,Skirts,Tiered,2.1972245773362196,4.04305126783455,2.995732273553991
1197,Women,Skirts,Wrap,1.6094379124341003,3.7376696182833684,2.6735537653587342
1198,Women,Suits & Blazers,Blazer,1.3862943611198906,4.941642422609304,2.772588722239781
1199,Women,Suits & Blazers,Dress Suit,2.1972245773362196,4.454347296253507,3.1354942159291497
1200,Women,Suits & Blazers,Other,1.791759469228055,5.159055299214529,2.6390573296152584
1201,Women,Suits & Blazers,Pant Suit,1.6094379124341003,4.51085950651685,3.044522437723423
1202,Women,Suits & Blazers,Skirt Suit,2.302585092994046,4.204692619390966,3.1354942159291497
1203,Women,Sweaters,Cardigan,1.3862943611198906,5.793013608384144,2.833213344056216
1204,Women,Sweaters,Collared,1.791759469228055,5.056245805348308,3.4339872044851463
1205,Women,Sweaters,Cowl Neck,1.3862943611198906,5.332718793265369,3.258096538021482
1206,Women,Sweaters,Crewneck,1.3862943611198906,5.707110264748875,3.044522437723423
1207,Women,Sweaters,Full Zip,1.3862943611198906,5.521460917862246,3.1354942159291497
1208,Women,Sweaters,Henley,1.791759469228055,3.6109179126442243,2.833213344056216
1209,Women,Sweaters,Hooded,1.3862943611198906,6.3818160174060985,3.091042453358316
1210,Women,Sweaters,Other,1.3862943611198906,5.7430031878094825,3.044522437723423
1211,Women,Sweaters,Poncho,1.9459101490553132,5.056245805348308,3.044522437723423
1212,Women,Sweaters,Scoop Neck,1.3862943611198906,4.804021044733257,2.70805020110221
1213,Women,Sweaters,Shrug,1.791759469228055,3.9318256327243257,2.5649493574615367
1214,Women,Sweaters,Sweatercoat,1.6094379124341003,5.3981627015177525,4.02535169073515
1215,Women,Sweaters,Tunic,1.791759469228055,5.181783550292085,2.772588722239781
1216,Women,Sweaters,"Turtleneck, Mock",1.3862943611198906,4.90527477843843,2.772588722239781
