,index,brand_name,med,logmedian,std,count,brand_group
3306,3756,Sovereign Code,12.0,2.5375869076169133,4.242640687119285,2,2
3307,2852,Neff,12.0,2.5649493574615367,7.049348161318838,89,2
3308,3763,SpeeCo,12.0,2.5649493574615367,0.0,1,0
3309,2848,NeatNik,12.0,2.5649493574615367,0.0,1,0
3310,985,Comfort & Harmony,12.0,2.5529727369502906,7.45941399460153,8,2
3311,2404,Little Lass,12.0,2.5649493574615367,2.5,4,2
3312,1239,Dots,12.0,2.5649493574615367,11.257446178727063,39,2
3313,3478,RoseArt,12.0,2.5152189606962176,5.656854249492381,2,2
3314,986,Comfort Choice,12.0,2.5649493574615367,3.03315017762062,5,2
3315,1607,Garfield & Marks,12.0,2.5649493574615367,0.0,1,0
3316,2410,Little Trees,12.0,2.5649493574615367,0.0,1,0
3317,3761,Speck,12.0,2.5649493574615367,5.773893712701828,251,2
3318,4444,a.n.a,12.0,2.5649493574615367,7.288342670638145,154,2
3319,3487,Rowan,12.0,2.5649493574615367,0.0,1,0
3320,1833,Hobie,12.0,2.5649493574615367,12.210480471027065,16,2
3321,310,Athletic Works,12.0,2.5649493574615367,14.882691473470299,14,2
3322,4457,b.tempt'd,12.0,2.5649493574615367,1.7320508075688772,4,2
3323,3465,Rogue Status,12.0,2.5649493574615367,0.0,1,0
3324,2830,Naked Zebra,12.0,2.5649493574615367,2.315952582337636,11,2
3325,1846,Honolua,12.0,2.5649493574615367,0.0,1,0
3326,2821,NY Jeans,12.0,2.5649493574615367,4.163331998932265,3,2
3327,621,Boon,12.0,2.5649493574615367,3.480359640296739,32,2
3328,4451,aerie,12.0,2.5649493574615367,7.805037968113044,220,2
3329,1262,Dreamworks Animated,12.0,2.5649493574615367,0.0,1,0
3330,2420,Liz Lange,12.0,2.5649493574615367,7.680006234704793,253,2
3331,4436,Zoo York,12.0,2.5649493574615367,7.290861860347285,25,2
3332,2421,Liz Lange for Target,12.0,2.5649493574615367,7.873035874270549,49,2
3333,2814,NFL,12.0,2.5649493574615367,15.129430055134844,2307,2
3334,2388,Linea Donatella,12.0,2.5649493574615367,9.43221430347438,6,2
3335,614,Boo!,12.0,2.5649493574615367,14.429083877310491,26,2
3336,790,Cargo,12.0,2.5649493574615367,7.554097824319853,33,2
3337,1781,Harold's,12.0,2.5649493574615367,0.0,1,0
3338,214,Amphibious Outfitters,12.0,2.5649493574615367,0.0,1,0
3339,1158,Delta,12.0,2.5649493574615367,12.636869714865158,21,2
3340,18,90 Degree By Reflex,12.0,2.5649493574615367,6.279217421667402,21,2
3341,2669,Merona,12.0,2.5649493574615367,7.45717507707885,833,2
3342,1721,Griffin,12.0,2.5649493574615367,5.424586285020855,33,2
3343,1175,Descente,12.0,2.5529727369502906,2.8284271247461903,2,2
3344,1176,Design History,12.0,2.5649493574615367,5.028490259085155,7,2
3345,3675,SimpleHuman,12.0,2.5649493574615367,19.974984355438178,3,2
3346,1670,Glo Jeans,12.0,2.5619819897016294,2.6457513110645907,4,2
3347,4158,Ultra Flirt,12.0,2.5649493574615367,3.847076812334269,5,2
3348,549,Bio Oil,12.0,2.5649493574615367,7.598076679711072,13,2
3349,2690,Midway,12.0,2.5649493574615367,0.0,1,0
3350,1732,Guy Harvey,12.0,2.5649493574615367,3.819015020542405,62,2
3351,3612,Sejour,12.0,2.5649493574615367,0.0,1,0
3352,1733,Gymboree,12.0,2.5649493574615367,15.987334410041132,1603,2
3353,1737,H&M,12.0,2.5649493574615367,9.966363433311974,3286,2
3354,4161,Umbro,12.0,2.5649493574615367,3.8164034200979153,22,2
3355,2512,MIA,12.0,2.5649493574615367,10.855413396089528,25,2
3356,278,Arizona,12.0,2.5649493574615367,14.727123039597615,221,2
3357,4491,lei,12.0,2.5649493574615367,11.087462206556475,12,2
3358,1057,Croft & Barrow,12.0,2.5649493574615367,7.227718281265837,135,2
3359,239,Anne Cole,12.0,2.5649493574615367,9.060403362483875,11,2
3360,3637,Sharper Image,12.0,2.5649493574615367,5.685212170790162,19,2
3361,287,Armor All®,12.0,2.5649493574615367,2.516611478423583,3,2
3362,3638,Sharpie,12.0,2.5649493574615367,8.83261768306175,75,2
3363,1694,Gossard,12.0,2.5649493574615367,0.0,1,0
3364,2606,Mary Kay,12.0,2.5649493574615367,49.18610559659617,2110,2
3365,259,Apt. 9,12.0,2.5649493574615367,6.479140910504343,74,2
3366,3680,Simply Vera Vera Wang,12.0,2.5649493574615367,7.388381692647557,152,2
3367,3664,Silkies,12.0,2.5649493574615367,0.0,1,0
3368,2623,Max & Mia,12.0,2.5649493574615367,0.0,1,0
3369,1121,Daniel Rainn,12.0,2.5649493574615367,7.207249436813218,9,2
3370,520,Bershka,12.0,2.5649493574615367,11.015141094572204,3,2
3371,2628,Max Studio,12.0,2.5649493574615367,12.557258713199543,74,2
3372,1123,Danielle Nicole,12.0,2.5649493574615367,0.0,1,0
3373,3656,Shout,12.0,2.5649493574615367,0.0,1,0
3374,255,Apostrophe,12.0,2.5649493574615367,5.205342278399579,17,2
3375,4104,Tripp,12.0,2.5649493574615367,6.024948132556827,5,2
3376,3647,Shift Management,12.0,2.5649493574615367,0.0,1,0
3377,528,Betty Boop,12.0,2.5649493574615367,18.341039378677426,51,2
3378,1148,Deb,12.0,2.5649493574615367,8.955584807661344,82,2
3379,4131,Two In The Shirt,12.0,2.5649493574615367,0.0,1,0
3380,4137,U.S. Polo Assn.,12.0,2.5649493574615367,11.23733855402505,9,2
3381,4142,UNIONBAY,12.0,2.5649493574615367,6.394162327563116,71,2
3382,227,Angie,12.0,2.5649493574615367,8.532547778049613,61,2
3383,4062,Tony Hawk,12.0,2.5649493574615367,4.753945729601885,15,2
3384,2791,Munchkin,12.0,2.5649493574615367,6.086606178187768,184,2
3385,586,Blue Asphalt,12.0,2.5649493574615367,9.35256346408586,29,2
3386,4470,dressbarn,12.0,2.5649493574615367,7.789775493613176,120,2
3387,2887,Nina Leonard,12.0,2.5619819897016294,1.4142135623730951,2,2
3388,2765,Mossimo Supply Co.,12.0,2.5649493574615367,5.93286829372536,258,2
3389,1029,Cotton On,12.0,2.5649493574615367,8.32572418266007,248,2
3390,1226,Donald Trump,12.0,2.5649493574615367,21.20320158786775,22,2
3391,2770,Motherhood,12.0,2.5649493574615367,10.9718130597537,33,2
3392,1789,Hasbro Games,12.0,2.5649493574615367,6.852077883594816,47,2
3393,1792,Havaianas,12.0,2.5649493574615367,5.158077023707845,43,2
3394,303,Assets,12.0,2.5649493574615367,5.622303275139741,17,2
3395,3536,Saint Tropez West,12.0,2.5649493574615367,6.369570517030844,7,2
3396,4038,Tinseltown,12.0,2.5619819897016294,2.4244128727957572,10,2
3397,4463,butter LONDON,12.0,2.5649493574615367,0.0,1,0
3398,598,Bobeau,12.0,2.5649493574615367,5.124637037089042,21,2
3399,1801,Hearthside Collection,12.0,2.5649493574615367,0.0,1,0
3400,3530,Safety 1st,12.0,2.5649493574615367,4.0,3,2
3401,3742,Sonoma,12.0,2.5649493574615367,9.022719910917662,216,2
3402,304,Astroglide,12.0,2.5649493574615367,0.0,1,0
3403,1805,Hello Kitty,12.0,2.5649493574615367,13.711982849904771,1288,2
3404,4030,Tilly's,12.0,2.5649493574615367,5.8315454907478115,108,2
3405,2764,Mossimo,12.0,2.5649493574615367,7.218784923198242,1808,2
3406,1031,Coty,12.0,2.5649493574615367,6.643653200903947,73,2
3407,1753,Halo,12.0,2.5649493574615367,43.00090972270715,92,2
3408,3555,Sandra Ingrish,12.0,2.445174564110877,8.48528137423857,2,2
3409,4181,Urban Behavior,12.0,2.5152189606962176,6.2915286960589585,4,2
3410,3582,Scholastic,12.0,2.5649493574615367,15.738276059763768,25,2
3411,1217,Doe,12.0,2.5649493574615367,8.24368445134415,49,2
3412,2738,Modern Culture,12.0,2.5649493574615367,0.0,1,0
3413,572,Blinc,12.0,2.5649493574615367,4.778621901001089,33,2
3414,3717,Snap,12.0,2.5649493574615367,14.095172580122066,44,2
3415,3573,Say What?,12.0,2.5649493574615367,3.8668308667927223,7,2
3416,4053,Tommee Tippee,12.0,2.5649493574615367,7.455164423674503,121,2
3417,1041,Cra-Z-Art,12.0,2.5649493574615367,7.7533402939820535,21,2
3418,2468,Lucy Brand,12.0,2.5649493574615367,0.0,2,0
3419,1765,Hanky Panky,12.0,2.5649493574615367,0.0,1,0
3420,2466,Lucky Dog,12.0,2.5649493574615367,0.0,1,0
3421,293,As Seen on TV,12.0,2.5649493574615367,7.2858309981314635,25,2
3422,2749,Monster,12.0,2.5649493574615367,29.974008348410596,17,2
3423,2751,Monteau,12.0,2.5649493574615367,4.951376478541909,32,2
3424,4049,Tolly Tots,12.0,2.5529727369502906,2.8284271247461903,2,2
3425,2753,Moon Boot,12.0,2.5649493574615367,17.672954855748753,3,2
3426,2456,Love Stitch,12.0,2.5529727369502906,7.118052168020874,4,2
3427,2453,Love Culture,12.0,2.5649493574615367,7.267589500161463,56,2
3428,649,Bravado,12.0,2.5649493574615367,6.182636977859852,81,2
3429,961,Coby Electronics,12.0,2.5649493574615367,0.0,1,0
3430,3428,Ring,12.0,2.5649493574615367,59.82546771988042,2713,2
3431,3259,Privilege,12.0,2.5649493574615367,0.0,1,0
3432,2023,Jamie Sadock,12.0,2.5649493574615367,0.0,1,0
3433,2029,Jason Maxwell,12.0,2.5649493574615367,6.8068592855540455,3,2
3434,2229,KinderGlo,12.0,2.5649493574615367,0.0,1,0
3435,4363,WubbaNub,12.0,2.5649493574615367,4.478893152439309,32,2
3436,3918,Taggies,12.0,2.5649493574615367,3.619746414124075,13,2
3437,109,Aero,12.0,2.5619819897016294,6.921092049056648,12,2
3438,1473,Fetco,12.0,2.5152189606962176,5.656854249492381,2,2
3439,3261,Pro Edge,12.0,2.5649493574615367,2.5166114784235836,3,2
3440,2047,Jergens,12.0,2.5649493574615367,4.505678235697303,33,2
3441,3077,Paradise Found,12.0,2.5649493574615367,0.0,1,0
3442,381,BOSS Black,12.0,2.5649493574615367,0.0,1,0
3443,1359,Emson,12.0,2.5649493574615367,0.0,1,0
3444,2218,Kid Galaxy,12.0,2.5619819897016294,3.095695936834452,4,2
3445,1361,En Focus Studio,12.0,2.5649493574615367,5.9016988453396815,29,2
3446,1363,Energizer®,12.0,2.5649493574615367,6.126989472816157,25,2
3447,834,Ceaco,12.0,2.5649493574615367,0.0,1,0
3448,833,Cdc Clothing,12.0,2.5649493574615367,0.0,1,0
3449,831,Cato,12.0,2.5649493574615367,6.577640274515962,326,2
3450,4276,Wallflower,12.0,2.5649493574615367,5.669143116333313,50,2
3451,751,Cable & Gauge,12.0,2.5649493574615367,7.737322136640936,26,2
3452,1343,Ellison,12.0,2.5649493574615367,0.0,1,0
3453,423,Baleaf,12.0,2.5649493574615367,0.0,1,0
3454,857,Changes,12.0,2.5649493574615367,2.0,3,2
3455,2249,Koala Kids,12.0,2.5649493574615367,5.728768023648983,28,2
3456,891,Children's Place,12.0,2.5649493574615367,12.841174825372123,715,2
3457,183,Alstyle Apparel,12.0,2.5649493574615367,4.166470583621467,18,2
3458,366,BCX,12.0,2.5649493574615367,7.925065720021927,25,2
3459,1986,J.Lo by Jennifer Lopez,12.0,2.5529727369502906,4.257346591481601,8,2
3460,888,Chicago,12.0,2.5649493574615367,0.0,1,0
3461,1992,JERZEES,12.0,2.5649493574615367,5.296800691075284,41,2
3462,432,Bamboobies,12.0,2.5619819897016294,7.614600636746674,8,2
3463,90,Actron®,12.0,2.5649493574615367,0.0,1,0
3464,3826,Stila Cosmetics,12.0,2.5649493574615367,2.3094010767585034,3,2
3465,1327,Elementz,12.0,2.5649493574615367,2.949576240750525,5,2
3466,1328,Elemis Ltd,12.0,2.5649493574615367,0.0,1,0
3467,4380,YMI Jeans,12.0,2.5649493574615367,14.052555223175435,23,2
3468,1333,Elixir,12.0,2.5649493574615367,3.2093613071762426,6,2
3469,2253,Koman,12.0,2.5649493574615367,0.0,1,0
3470,2888,Nina Ricci,12.0,2.5649493574615367,7.03380117535028,13,2
3471,3294,QALO,12.0,2.5649493574615367,4.979959839195494,5,2
3472,873,Charming Charlie,12.0,2.5649493574615367,6.783286935865832,178,2
3473,870,Charlotte Russe,12.0,2.5649493574615367,8.425572626951068,3753,2
3474,177,Almost Famous,12.0,2.5649493574615367,20.91184616924136,206,2
3475,2062,Joe & Elle,12.0,2.5649493574615367,0.0,1,0
3476,385,BVD,12.0,2.5649493574615367,0.0,1,0
3477,695,Buffalo David Bitton,12.0,2.5619819897016294,7.554563426924721,8,2
3478,151,Ali & Kris,12.0,2.5649493574615367,2.5495097567963922,5,2
3479,2169,Karen Kane,12.0,2.5649493574615367,78.80038070974022,9,2
3480,1424,FAO Schwarz,12.0,2.5649493574615367,19.68864792571743,8,2
3481,777,Canyon River Blues,12.0,2.5649493574615367,6.006057548236385,11,2
3482,3137,PetSmart,12.0,2.5649493574615367,10.982068593941467,187,2
3483,3139,Peter Nygard,12.0,2.5649493574615367,4.358898943540674,3,2
3484,1114,Daisy Fuentes,12.0,2.5649493574615367,6.723764861600647,58,2
3485,404,BabyGanics,12.0,2.5649493574615367,5.212165257037297,13,2
3486,799,Carole Hochman,12.0,2.5529727369502906,2.8284271247461903,2,2
3487,3148,Phat Farm/Baby Phat,12.0,2.5649493574615367,9.121403400793104,5,2
3488,4307,Westbound,12.0,2.5649493574615367,2.7141603981096374,6,2
3489,2069,John Deere,12.0,2.5649493574615367,10.10430002035635,90,2
3490,2152,KONG,12.0,2.5649493574615367,6.515612171580146,29,2
3491,784,Carbon,12.0,2.5649493574615367,8.661358189283023,61,2
3492,3876,Susan Bristol,12.0,2.5619819897016294,1.4142135623730951,2,2
3493,145,Alexandra de Markoff,12.0,2.5649493574615367,3.511884584284246,3,2
3494,141,Alexander Julian,12.0,2.5649493574615367,18.24828759089466,5,2
3495,3877,Susan Graver,12.0,2.5649493574615367,7.033753209384469,19,2
3496,397,Baby Gear,12.0,2.5649493574615367,0.0,1,0
3497,2137,Justice,12.0,2.5649493574615367,16.989747089455335,1388,2
3498,399,Baby Magic,12.0,2.5649493574615367,2.8867513459481287,3,2
3499,2121,Julep,12.0,2.5649493574615367,11.96455726847553,75,2
3500,3868,Super Stroke,12.0,2.5649493574615367,0.0,1,0
3501,1427,FOREVER 21,12.0,2.5649493574615367,6.685671835869848,12130,2
3502,1393,Etch A Sketch,12.0,2.5375869076169133,4.242640687119285,2,2
3503,2074,John Paul Richard,12.0,2.5375869076169133,4.242640687119285,2,2
3504,4339,Wilton,12.0,2.5649493574615367,13.524686941395174,136,2
3505,1453,Fashion Forms,12.0,2.5649493574615367,4.47213595499958,9,2
3506,4280,Walter Hagen,12.0,2.5649493574615367,28.00595174839329,3,2
3507,4335,Willow & Clay,12.0,2.5649493574615367,0.0,1,0
3508,822,Catalina,12.0,2.5649493574615367,11.063978315308477,100,2
3509,821,Casual Industrees,12.0,2.5649493574615367,0.0,1,0
3510,418,Bailey 44,12.0,2.5649493574615367,17.09775813764288,3,2
3511,386,Babies R Us,12.0,2.5649493574615367,16.97133806714938,57,2
3512,3120,Peppa Pig,12.0,2.5649493574615367,7.080436127639014,33,2
3513,3218,Pop Beauty,12.0,2.5649493574615367,4.451761653343744,11,2
3514,125,Air Zone,12.0,2.5649493574615367,0.0,1,0
3515,3897,T-Party,12.0,2.5649493574615367,4.919349550499537,5,2
3516,387,Babies R Us Infant,12.0,2.5649493574615367,0.0,1,0
3517,3124,Perceptions,12.0,2.5649493574615367,3.2093613071762426,5,2
3518,388,Babies R Us Plush,12.0,2.5649493574615367,0.0,1,0
3519,1389,Essie,12.0,2.5649493574615367,19.727686043347493,313,2
3520,4320,White Diamond,12.0,2.5619819897016294,5.487865401653603,16,2
3521,3862,Sun River,12.0,2.5649493574615367,0.0,1,0
3522,2287,LAT,12.0,2.5649493574615367,0.0,1,0
3523,3932,Target,12.0,2.5649493574615367,10.608155417173524,1667,2
3524,338,Avenue,12.0,2.5649493574615367,13.42904626610342,131,2
3525,1915,Imperial Motion,12.0,2.5649493574615367,0.0,1,0
3526,663,Brica,12.0,2.5649493574615367,4.178018723730239,27,2
3527,1945,Intex,12.0,2.5649493574615367,5.968169536721256,7,2
3528,4414,ZCO,12.0,2.5649493574615367,3.9520940802374147,7,2
3529,1900,IZOD,12.0,2.5649493574615367,5.732065646569007,75,2
3530,3353,Reader's Digest,12.0,2.5649493574615367,0.0,1,0
3531,72,AX Paris,12.0,2.5649493574615367,0.0,1,0
3532,187,Alternative,12.0,2.5649493574615367,15.11233918686729,31,2
3533,2970,Olive & Oak,12.0,2.5649493574615367,6.3130456559845545,11,2
3534,2969,Olga,12.0,2.5649493574615367,4.783866165986581,23,2
3535,1901,Ice,12.0,2.5649493574615367,4.4986770542121866,7,2
3536,683,Browning,12.0,2.5649493574615367,8.611118749629375,61,2
3537,3380,Refuge,12.0,2.5649493574615367,6.383621661820798,110,2
3538,3983,The Mountain,12.0,2.5619819897016294,5.43745658060219,14,2
3539,1293,Earl Jean,12.0,2.5649493574615367,4.205213850615896,17,2
3540,1912,Imagine Baby,12.0,2.5649493574615367,3.511884584284246,3,2
3541,4399,Young & Reckless,12.0,2.5649493574615367,8.545826976642049,79,2
3542,3958,Tek Gear,12.0,2.5649493574615367,6.722386197658995,64,2
3543,2336,Laura Scott,12.0,2.5649493574615367,3.894910739712744,14,2
3544,3370,Red Rivet Jeans,12.0,2.5529727369502906,3.8166302763912916,6,2
3545,3977,The First Years,12.0,2.5649493574615367,8.918025722978092,31,2
3546,1544,Franklin,12.0,2.5649493574615367,10.53204522437058,19,2
3547,3960,Tennessee River,12.0,2.5649493574615367,5.131601439446884,3,2
3548,3797,St. John's Bay,12.0,2.5649493574615367,6.31674127077619,98,2
3549,455,Barron's,12.0,2.5649493574615367,5.938574464184705,15,2
3550,2965,Old Spice,12.0,2.5649493574615367,10.984496308850904,37,2
3551,2320,Landau,12.0,2.5649493574615367,5.688904671695278,11,2
3552,1534,Fox,12.0,2.5649493574615367,15.56049419497455,50,2
3553,354,B. Moss,12.0,2.5649493574615367,0.0,1,0
3554,2919,Not Your Mother's,12.0,2.5529727369502906,4.652188425123938,8,2
3555,2973,Olivia Moon,12.0,2.5529727369502906,9.261029460414575,6,2
3556,1526,Foreign Exchange,12.0,2.5649493574615367,4.336994790119514,15,2
3557,910,Christopher Blue,12.0,2.5649493574615367,0.0,1,0
3558,1882,Hurley,12.0,2.5649493574615367,7.786598814431148,264,2
3559,3425,Right Guard,12.0,2.5649493574615367,5.946383533222777,18,2
3560,3774,Spider-Man,12.0,2.5649493574615367,19.479114390441303,13,2
3561,1509,Fluxus,12.0,2.5649493574615367,0.0,1,0
3562,2327,Larry Levine,12.0,2.5649493574615367,11.056672193747989,16,2
3563,1966,It's Our Time,12.0,2.5649493574615367,3.1534813214040835,9,2
3564,2294,LOFT,12.0,2.5649493574615367,6.18214473147348,71,2
3565,3336,Ralph Lauren Blue Label,12.0,2.5649493574615367,0.0,1,0
3566,3169,Pink Lotus,12.0,2.5649493574615367,0.0,1,0
3567,3337,Ralph Lauren Collection,12.0,2.5649493574615367,15.401298646542765,5,2
3568,362,BCBG Max Azria,12.0,2.5649493574615367,12.342339054382412,7,2
3569,1961,Island Escape,12.0,2.5649493574615367,5.4707011825333165,8,2
3570,2986,One World,12.0,2.5649493574615367,12.339969765002245,19,2
3571,320,August Silk,12.0,2.5649493574615367,6.363633658008083,16,2
3572,2367,Lia Sophia,12.0,2.5649493574615367,14.944540572707242,100,2
3573,1276,Duo Maternity,12.0,2.5649493574615367,6.110100926607786,3,2
3574,3972,The Body Shop,12.0,2.5649493574615367,5.860318883946714,167,2
3575,931,Claiborne,12.0,2.5649493574615367,7.739606911950707,12,2
3576,3413,Revolution,12.0,2.5649493574615367,12.276766589160076,62,2
3577,323,Aurora World,12.0,2.5649493574615367,2.886751345948129,3,2
3578,3955,TeeFury,12.0,2.5649493574615367,3.163202167616918,19,2
3579,3956,Teenage Mutant Ninja Turtles,12.0,2.5649493574615367,15.216627472406195,18,2
3580,656,Breezies,12.0,2.5619819897016294,4.573474244670748,4,2
3581,329,Auto Expressions,12.0,2.5649493574615367,0.0,1,0
3582,2942,OPI,12.0,2.5649493574615367,21.00256372359963,445,2
3583,659,Bret Michaels,12.0,2.5649493574615367,3.2145502536643185,3,2
3584,3347,Raw State,12.0,2.5649493574615367,6.618156843109719,5,2
3585,1927,Industrial Cotton,12.0,2.5375869076169133,4.242640687119285,2,2
3586,1375,Eric Carle,11.5,2.5249280036247685,13.044054907161831,20,2
3587,1294,Earl Jeans,11.5,2.5184763012068148,3.1622776601683795,4,2
3588,1618,Generra,11.5,2.5184763012068148,4.041451884327381,4,2
3589,4206,Velocity,11.5,2.418140953475739,7.7781745930520225,2,2
3590,1911,Imagine,11.5,2.5249280036247685,5.890670590009257,6,2
3591,126,Airwalk,11.5,2.5249280036247685,14.631993647320863,22,2
3592,3214,Polo Jeans Co.,11.5,2.5249280036247685,4.699290726623895,12,2
3593,2672,Metaphor,11.5,2.5249280036247685,4.470674233778968,18,2
3594,765,Cambridge Classics,11.5,2.5184763012068148,5.196152422706631,4,2
3595,4015,Tiara,11.5,2.5249280036247685,21.85695120069296,20,2
3596,1552,Freestyle,11.5,2.5249280036247685,7.893201605112298,20,2
3597,2115,Joyce Leslie,11.5,2.5249280036247685,5.356904756613521,8,2
3598,3192,Playboy,11.5,2.5249280036247685,28.993802647568895,44,2
3599,1132,David & Goliath,11.5,2.5053176470481278,3.5355339059327378,2,2
3600,2596,Mario Badescu Skin Care,11.5,2.5249280036247685,3.399054490379851,8,2
3601,3414,Rewash,11.5,2.5053176470481278,6.601767440112787,4,2
3602,1568,Fuda,11.5,2.4849066497880004,4.949747468305833,2,2
3603,2842,Natori,11.5,2.5249280036247685,21.72939637142888,6,2
3604,258,Apt.,11.5,2.5249280036247685,10.55761847087499,166,2
3605,2244,Klutz,11.5,2.5184763012068148,2.1213203435596424,2,2
3606,36,AB Studio,11.5,2.5249280036247685,13.090496977239296,36,2
3607,3845,Studio Y,11.5,2.5249280036247685,4.9612581062100505,34,2
3608,4369,XXI,11.5,2.5249280036247685,5.364267174446159,24,2
3609,350,B O X Packaging,11.5,2.2154083994216567,12.020815280171307,2,2
3610,1023,Cosabella,11.5,2.5184763012068148,4.355073669487885,6,2
3611,3589,Scosche,11.5,2.4849066497880004,4.949747468305833,2,2
3612,375,BLOCH,11.5,2.5249280036247685,3.8239014399199958,10,2
3613,3750,Soulmates,11.5,2.5249280036247685,2.9439202887759492,4,2
3614,4239,Vincent Longo,11.5,2.5249280036247685,2.5,4,2
3615,2247,Koala Baby,11.5,2.5249280036247685,7.541151471575238,30,2
3616,3286,Pure Energy,11.5,2.5184763012068148,3.8815804341359033,6,2
3617,1980,J. America,11.5,2.5249280036247685,3.4121631178560534,8,2
3618,45,AGB,11.5,2.5249280036247685,5.456901847914967,10,2
3619,1458,Fast Lane,11.5,2.5249280036247685,0.7071067811865476,2,2
3620,1251,Dr. Seuss,11.5,2.5249280036247685,6.1289035306139965,62,2
3621,42,ADAM,11.5,2.5249280036247685,4.049691346263317,10,2
3622,4201,Vanity,11.5,2.5249280036247685,14.656794384230873,186,2
3623,1976,J G Hook,11.5,2.2154083994216567,12.020815280171307,2,2
3624,2706,Minecraft,11.5,2.5249280036247685,6.190097081256327,58,2
3625,2039,Jelly Belly,11.5,2.5249280036247685,4.506405697192864,14,2
3626,4107,Triumph,11.0,2.4849066497880004,3.605551275463989,3,2
3627,198,Ambiance Apparel,11.0,2.4849066497880004,5.920055363642638,169,2
3628,4008,Three Hearts,11.0,2.4814223151299535,4.750438576243952,6,2
3629,81,Accessory Power,11.0,2.4849066497880004,0.0,2,0
3630,3834,Stranded,11.0,2.470821211304652,2.8284271247461903,2,2
3631,253,Anvil,11.0,2.4814223151299535,5.92442829095877,30,2
3632,4314,Wham-O,11.0,2.4849066497880004,7.094598884597588,3,2
3633,483,Bebe Au Lait,11.0,2.4814223151299535,4.706539615419714,12,2
3634,4469,dreambaby,11.0,2.4849066497880004,4.604345773288535,5,2
3635,478,Beautees,11.0,2.4849066497880004,0.0,1,0
3636,3933,Targus,11.0,2.4849066497880004,7.106335201775948,25,2
3637,3875,Sure,11.0,2.4849066497880004,12.587872951954411,11,2
3638,3769,Spense,11.0,2.4849066497880004,11.389871231347028,16,2
3639,3681,Sinful,11.0,2.4849066497880004,15.254507530562892,5,2
3640,4423,Zco.,11.0,2.4849066497880004,5.525194818083592,9,2
3641,91,Acure,11.0,2.470821211304652,3.6560452221856705,6,2
3642,3938,Tassimo,11.0,2.4849066497880004,12.735776379946374,5,2
3643,3678,Simply Irresistible,11.0,2.4260151319598084,5.656854249492381,2,2
3644,4383,Ya Los Angeles,11.0,2.4849066497880004,3.1091263510296057,13,2
3645,4035,Timing,11.0,2.4849066497880004,5.016347544783802,19,2
3646,4197,Van Heusen,11.0,2.4849066497880004,5.026805025935338,37,2
3647,279,Arizona Jean Company,11.0,2.4849066497880004,5.443062831686838,97,2
3648,4375,Xhilaration,11.0,2.4849066497880004,5.442672113914049,1390,2
3649,443,Banzai,11.0,2.4849066497880004,8.962886439832502,3,2
3650,305,Atari,11.0,2.4849066497880004,24.417860937705193,35,2
3651,3701,Slazenger,11.0,2.4849066497880004,4.39317652729776,5,2
3652,3974,The Children's Place,11.0,2.4849066497880004,7.236457471389873,742,2
3653,311,Atmosphere,11.0,2.4849066497880004,9.314351445867976,21,2
3654,112,Aeropostale,11.0,2.4849066497880004,7.7269129324629295,1854,2
3655,3800,Stafford,11.0,2.4849066497880004,7.232925921873135,23,2
3656,4283,Ware,11.0,2.4849066497880004,0.0,1,0
3657,4402,Youngland,11.0,2.4849066497880004,0.0,2,0
3658,159,All American,11.0,2.4814223151299535,20.382999452157836,6,2
3659,348,Aéropostale,11.0,2.4849066497880004,6.856798649527384,313,2
3660,4199,Vanilla Star,11.0,2.4849066497880004,4.510299660810025,33,2
3661,4359,Worthington,11.0,2.4849066497880004,12.89028557033848,182,2
3662,4374,Xersion,11.0,2.4849066497880004,6.985551262969468,72,2
3663,238,Annabelle,11.0,2.4849066497880004,3.325748947320898,12,2
3664,156,Alien Workshop,11.0,2.4849066497880004,0.0,1,0
3665,3920,Tail,11.0,2.4849066497880004,8.264381404557755,5,2
3666,4365,X,11.0,2.4849066497880004,0.0,1,0
3667,3840,Studio,11.0,2.4814223151299535,5.05505404803662,8,2
3668,291,Arrow,11.0,2.4849066497880004,4.485956923980604,15,2
3669,3721,Social Collision,11.0,2.4849066497880004,8.660254037844387,3,2
3670,3891,Swix,11.0,2.4849066497880004,0.0,1,0
3671,4278,Walt Disney Studios Entertainment,11.0,2.4849066497880004,0.0,1,0
3672,241,Anne Geddes,11.0,2.4849066497880004,0.0,1,0
3673,414,Baffin,11.0,2.4849066497880004,0.0,1,0
3674,4490,l.e.i.,11.0,2.4849066497880004,5.351939456928842,83,2
3675,1689,Good Cook,11.0,2.452637389219215,6.898067362191626,4,2
3676,2386,Limited Too,11.0,2.4849066497880004,2.449489742783178,5,2
3677,2538,Mad Engine,11.0,2.4849066497880004,0.0,1,0
3678,1499,Flexees,11.0,2.4849066497880004,4.371938489256928,26,2
3679,2776,Motto,11.0,2.4849066497880004,0.0,1,0
3680,1827,Hind,11.0,2.4814223151299535,3.5023801430836525,6,2
3681,3397,Requirements,11.0,2.4849066497880004,5.176871642217914,5,2
3682,666,Briggs New York,11.0,2.470821211304652,2.8284271247461903,2,2
3683,1606,Garage,11.0,2.4849066497880004,7.180468969042664,65,2
3684,1836,Holden,11.0,2.4849066497880004,0.0,1,0
3685,1605,Gap Inc.,11.0,2.389561746555765,7.0710678118654755,2,2
3686,1034,Counterparts,11.0,2.4814223151299535,1.4142135623730951,2,2
